"","net_size","t","Method","Graph","MC_Rate","mc_se","Dist","dist_se","count"
"765",250,0.5,"Omni","Graph 1",0,0,9.76040934475657,0.0379061811799312,200
"766",250,0.5,"Omni","Graph 2",0.00068,0.000113810209643491,6.4658898454995,0.0224576429981567,200
"767",250,0.5,"Omnibar","Graph 1",0,0,8.91007582805895,0.0338297442737222,200
"768",250,0.5,"Omnibar","Graph 2",0,0,8.91007582805895,0.0338297442737222,200
"769",250,0.6,"Abar","Graph 1",6e-05,3.44665011060372e-05,7.96985497725514,0.027134115814309,200
"770",250,0.6,"Abar","Graph 2",6e-05,3.44665011060372e-05,7.96985497725514,0.027134115814309,200
"771",250,0.6,"ASE","Graph 1",0,0,9.0655702930559,0.0294068649763466,200
"772",250,0.6,"ASE","Graph 2",0.13926,0.00253729211094848,2.23479459181474,0.0207391756831031,200
"773",250,0.6,"Omni","Graph 1",0,0,9.53380546436454,0.0313535485718344,200
"774",250,0.6,"Omni","Graph 2",0.0022,0.000213607445337277,5.80340476693426,0.0201843421653823,200
"775",250,0.6,"Omnibar","Graph 1",2e-05,2e-05,8.4095007216264,0.0276781503425921,200
"776",250,0.6,"Omnibar","Graph 2",2e-05,2e-05,8.4095007216264,0.0276781503425921,200
"777",250,0.7,"Abar","Graph 1",0.00014,5.21112069467523e-05,7.23928222889996,0.0286230860277096,200
"778",250,0.7,"Abar","Graph 2",0.00014,5.21112069467523e-05,7.23928222889996,0.0286230860277096,200
"779",250,0.7,"ASE","Graph 1",0,0,9.09523340183046,0.0322285557993443,200
"780",250,0.7,"ASE","Graph 2",0.31878,0.00585940450093076,1.00962797552215,0.0309402369686101,200
"781",250,0.7,"Omni","Graph 1",0,0,9.26525877239887,0.0342016626674662,200
"782",250,0.7,"Omni","Graph 2",0.00574,0.000327717858797586,5.11335732285201,0.0196644861143692,200
"783",250,0.7,"Omnibar","Graph 1",2e-05,2.00000000000001e-05,7.84783139054607,0.0305495108815972,200
"784",250,0.7,"Omnibar","Graph 2",2e-05,2.00000000000001e-05,7.84783139054607,0.0305495108815972,200
"785",250,0.8,"Abar","Graph 1",0.00046,9.89492535286111e-05,6.53102862400302,0.0269993794963811,200
"786",250,0.8,"Abar","Graph 2",0.00046,9.89492535286111e-05,6.53102862400302,0.0269993794963811,200
"787",250,0.8,"ASE","Graph 1",0,0,9.01058753587437,0.0310810768241711,200
"788",250,0.8,"ASE","Graph 2",0.43424,0.00336253553529634,0.381934705596658,0.01514062156951,200
"789",250,0.8,"Omni","Graph 1",0,0,8.94069485789238,0.0305996740616675,200
"790",250,0.8,"Omni","Graph 2",0.01374,0.000561102647386842,4.49751606759686,0.0187268990306093,200
"791",250,0.8,"Omnibar","Graph 1",0.00012,4.83704299387789e-05,7.32718923604391,0.0283073248321188,200
"792",250,0.8,"Omnibar","Graph 2",0.00012,4.83704299387789e-05,7.32718923604391,0.0283073248321188,200
"793",250,0.9,"Abar","Graph 1",0.00206,0.00020832425440854,5.81278805799803,0.0221782802513961,200
"794",250,0.9,"Abar","Graph 2",0.00206,0.00020832425440854,5.81278805799803,0.0221782802513961,200
"795",250,0.9,"ASE","Graph 1",0,0,9.04247003677441,0.034767583021683,200
"796",250,0.9,"ASE","Graph 2",0.46446,0.00183679368881657,0.200334660813434,0.00746128655253703,200
"797",250,0.9,"Omni","Graph 1",0,0,8.73007166518772,0.0337021515687741,200
"798",250,0.9,"Omni","Graph 2",0.02774,0.000708357857492495,3.91359282733867,0.0145413625741438,200
"799",250,0.9,"Omnibar","Graph 1",0.00026,6.99030196830154e-05,6.84719910892471,0.0252960166469476,200
"800",250,0.9,"Omnibar","Graph 2",0.00026,6.99030196830154e-05,6.84719910892471,0.0252960166469476,200
