"","network_size","t","iter.no","Method","MC_Rate","D12","D13","D23"
"9127","100","0.5","304","MASE","0.29","4.72346956113813","2.76426964474514","5.20280319089733"
"9128","100","0.5","304","ASE1","0.33","4.85698988338862","3.46610543133943","6.22416474476902"
"9129","100","0.5","305","AASE","0.15","5.67204314135394","3.75793522117906","5.32265762263571"
"9130","100","0.5","305","OMNI","0.14","5.59909279404335","3.58332066549379","5.55803498615891"
"9131","100","0.5","305","ALS","0.15","3.41465228225134","5.37299202961754","5.49475960773973"
"9132","100","0.5","305","JE","0.26","2.81029278730681","5.53564830201763","7.37619367207958"
"9133","100","0.5","305","RASE","0.49","2.87857199927239","2.67184231650596","8.85694801837776"
"9134","100","0.5","305","MASE","0.31","3.56456138854888","5.65530053072828","4.39621140112872"
"9135","100","0.5","305","ASE1","0.43","2.82614907993125","2.31671209787043","2.42842240182832"
"9136","100","0.5","306","AASE","0.29","6.18221859192174","2.90517735658575","5.10861025285145"
"9137","100","0.5","306","OMNI","0.23","5.05052852780874","2.91256677190229","5.62278327426401"
"9138","100","0.5","306","ALS","0.26","6.98898778296723","2.10916765485611","4.79979504484574"
"9139","100","0.5","306","JE","0.28","5.75310943862602","2.21493792437301","4.5578013472119"
"9140","100","0.5","306","RASE","0.3","4.852652504101","2.55531251978273","5.63371364996425"
"9141","100","0.5","306","MASE","0.38","3.28477594276383","4.69684392372925","4.04902847982035"
"9142","100","0.5","306","ASE1","0.43","3.43927223572132","3.60532362639787","3.80922801465675"
"9143","100","0.5","307","AASE","0.18","5.07523699577225","3.43598636480043","5.76779341758788"
"9144","100","0.5","307","OMNI","0.16","5.3041331728431","3.70892725010248","6.23232700618293"
"9145","100","0.5","307","ALS","0.15","5.15056424069681","3.68390080452593","5.94030390338295"
"9146","100","0.5","307","JE","0.34","5.3955020323113","3.05689162454232","8.68310856701161"
"9147","100","0.5","307","RASE","0.32","5.32232368422897","2.46297082974526","5.6347510882036"
"9148","100","0.5","307","MASE","0.25","4.27789467416478","3.50139366438563","4.68089788096476"
"9149","100","0.5","307","ASE1","0.49","3.40184895423482","3.12013879983801","2.57989606754145"
"9150","100","0.5","308","AASE","0.38","5.95300507504212","3.35004438175362","4.42405344854936"
"9151","100","0.5","308","OMNI","0.31","4.29692612476267","5.59454230053618","3.52461054147005"
"9152","100","0.5","308","ALS","0.32","6.08225971518557","3.79915671213979","3.46932766773257"
"9153","100","0.5","308","JE","0.3","5.84033519904609","2.57551624535441","7.08044379785892"
"9154","100","0.5","308","RASE","0.29","4.08310358233903","1.56737976612397","5.63660415356747"
"9155","100","0.5","308","MASE","0.33","5.53197035219654","2.7843010394358","5.37931732179547"
"9156","100","0.5","308","ASE1","0.39","1.9643679375256","2.71804059420304","4.52190375164024"
"9157","100","0.5","309","AASE","0.27","2.67154881544353","5.89923859250727","5.17243106159193"
"9158","100","0.5","309","OMNI","0.21","2.36635689994901","5.03398626638237","6.16041727217011"
"9159","100","0.5","309","ALS","0.21","3.1858759942099","4.53523098114821","6.3826341658984"
"9160","100","0.5","309","JE","0.31","2.07366201068437","6.1865234212279","5.28966814390113"
"9161","100","0.5","309","RASE","0.32","3.08610904283248","5.42937252889705","6.32326738370718"
"9162","100","0.5","309","MASE","0.33","2.67815905943233","4.60583749415921","5.53726661859787"
"9163","100","0.5","309","ASE1","0.49","2.94877881324175","4.18615474563036","2.7714017051206"
"9164","100","0.5","310","AASE","0.1","3.36441472882444","7.01869847032977","6.94459954910044"
"9165","100","0.5","310","OMNI","0.23","1.97659982535831","7.02912995426039","6.7803357443679"
"9166","100","0.5","310","ALS","0.27","2.5886328814005","7.2396973738866","7.16354190720693"
"9167","100","0.5","310","JE","0.12","3.24193196695512","6.49402186607672","7.40083314403832"
"9168","100","0.5","310","RASE","0.11","3.41566164268963","7.18755016646635","6.57930166004085"
"9169","100","0.5","310","MASE","0.36","2.68874536831883","2.75467898813768","4.96729790871414"
"9170","100","0.5","310","ASE1","0.17","3.45579545407392","3.41699990972003","3.75233719127022"
"9171","100","0.5","311","AASE","0.05","3.6266084836419","6.12716796177689","5.60629426531152"
"9172","100","0.5","311","OMNI","0.05","3.56957032454687","6.20395664399844","5.60634001595377"
"9173","100","0.5","311","ALS","0.06","3.47871787774434","6.02388071807364","5.55836963649688"
"9174","100","0.5","311","JE","0.11","3.13203758765206","6.10430299613216","6.01621124651292"
"9175","100","0.5","311","RASE","0.17","3.08752372517318","6.07960911597574","5.4199243973347"
"9176","100","0.5","311","MASE","0.18","3.92457506803801","2.6875510927916","5.31777815565661"
"9177","100","0.5","311","ASE1","0.12","3.07987158362276","4.39568814679405","3.49760736787841"
"9178","100","0.5","312","AASE","0.21","3.55214238167272","7.01554754125156","5.0464498953618"
"9179","100","0.5","312","OMNI","0.27","2.06358299879851","2.74469576920305","3.14983787848644"
"9180","100","0.5","312","ALS","0.2","2.00148166429298","5.94326936504386","5.99774833921624"
"9181","100","0.5","312","JE","0.34","3.62792996863382","6.00795511180691","3.46863900070369"
"9182","100","0.5","312","RASE","0.29","1.62087829135735","5.20229921338444","5.23881930666833"
"9183","100","0.5","312","MASE","0.15","3.31641913431184","4.633942512021","4.95903672271947"
"9184","100","0.5","312","ASE1","0.2","3.19442898090636","3.3311979591061","3.30615541400959"
"9185","100","0.5","313","AASE","0.17","3.66860616778051","6.59102803125707","3.49973467329494"
"9186","100","0.5","313","OMNI","0.42","5.39078088749116","4.5685570420349","5.65097284785148"
"9187","100","0.5","313","ALS","0.06","3.30150460370785","4.65971370566623","4.41676370910577"
"9188","100","0.5","313","JE","0.29","2.4676262397392","4.88580802052223","4.95804175483601"
"9189","100","0.5","313","RASE","0.33","5.09303548975301","4.36595993921964","2.81859676933145"
"9190","100","0.5","313","MASE","0.29","3.36926674593694","4.75506515595535","4.58106618944712"
"9191","100","0.5","313","ASE1","0.34","3.50476001262232","4.073702501042","4.700058412551"
"9192","100","0.5","314","AASE","0.23","3.30945003112502","5.24352158933852","5.91505929628573"
"9193","100","0.5","314","OMNI","0.3","2.93639601045433","5.4093964856087","5.24693130209542"
"9194","100","0.5","314","ALS","0.3","2.88703874701517","5.30044326196132","5.07530534155979"
"9195","100","0.5","314","JE","0.26","3.23553904324738","4.69077798724092","6.97680150732265"
"9196","100","0.5","314","RASE","0.26","2.21370400213337","5.75624799831334","4.8022628283322"
"9197","100","0.5","314","MASE","0.26","4.51256817771529","2.84780346082259","3.83438811209269"
"9198","100","0.5","314","ASE1","0.33","3.1980977102522","5.23489960141123","4.26478828911478"
"9199","100","0.5","315","AASE","0.16","4.7807161496722","7.35677398620262","3.28175289136742"
"9200","100","0.5","315","OMNI","0.16","4.76110494511229","7.06117195414526","3.33834859198879"
"9201","100","0.5","315","ALS","0.17","4.69369292457063","7.08147206014879","3.46813089419894"
"9202","100","0.5","315","JE","0.15","6.29350326967664","6.63664193201477","2.79309397433931"
"9203","100","0.5","315","RASE","0.17","4.48841755610622","6.44865421746834","3.03568953063045"
"9204","100","0.5","315","MASE","0.23","4.2612921002054","5.84601912652571","1.31815024745254"
"9205","100","0.5","315","ASE1","0.39","4.30590758110137","2.94104877329164","3.14027517535039"
"9206","100","0.5","316","AASE","0.11","3.38101935202686","5.04529613821443","5.10007967020297"
"9207","100","0.5","316","OMNI","0.14","3.44807637219667","5.93827330586543","5.13928711963408"
"9208","100","0.5","316","ALS","0.14","3.42488771450946","6.08278602916559","5.23044121222983"
"9209","100","0.5","316","JE","0.22","4.72511916970859","3.42535107036176","4.73267465761875"
"9210","100","0.5","316","RASE","0.25","4.90881600258744","3.48589074369955","5.11226481072486"
"9211","100","0.5","316","MASE","0.23","4.82591927171617","3.53176449377095","4.77570068224328"
"9212","100","0.5","316","ASE1","0.3","2.89135620150007","3.70741457522248","3.84028308466649"
"9213","100","0.5","317","AASE","0.16","3.33320780281605","5.92337905875224","4.80512647234924"
"9214","100","0.5","317","OMNI","0.21","4.51103664298944","2.62792208341346","5.99472456832806"
"9215","100","0.5","317","ALS","0.2","4.63584516284834","2.87609055876318","5.31857143497827"
"9216","100","0.5","317","JE","0.37","5.68816096673277","2.62075146493982","4.40757431994287"
"9217","100","0.5","317","RASE","0.27","2.68925293070899","4.48411858817622","5.42866414065179"
"9218","100","0.5","317","MASE","0.41","4.16921311745906","3.27425379511109","4.73820755434751"
"9219","100","0.5","317","ASE1","0.3","3.56056888940451","3.55238452743435","3.40730030187439"
"9220","100","0.5","318","AASE","0.24","2.16691058380364","8.43787040493982","4.78475830553318"
"9221","100","0.5","318","OMNI","0.32","5.46300515500319","1.50777839063898","6.11889247916499"
"9222","100","0.5","318","ALS","0.14","4.63924005724142","3.36944793042191","7.17529298850919"
"9223","100","0.5","318","JE","0.3","7.18711843277521","2.29868132954922","5.17237161790598"
"9224","100","0.5","318","RASE","0.33","2.87254128879568","2.91850462736672","7.05360080964804"
"9225","100","0.5","318","MASE","0.47","2.56529100668957","2.45429804437572","6.98697384182022"
"9226","100","0.5","318","ASE1","0.33","3.17308171157864","4.52803151617435","4.46884627564228"
"9227","100","0.5","319","AASE","0.26","5.58117831867799","5.46307905028863","2.79233244689929"
"9228","100","0.5","319","OMNI","0.27","5.61182590599276","5.38500131071693","2.64618600695032"
"9229","100","0.5","319","ALS","0.22","5.62884034756635","5.25960692862636","3.03507315202858"
"9230","100","0.5","319","JE","0.28","6.32169472179128","6.07727893437584","3.44404955086613"
"9231","100","0.5","319","RASE","0.3","5.36621559226189","5.27644651932771","3.12859664509904"
"9232","100","0.5","319","MASE","0.26","5.3532203259003","4.23424319288696","2.7260564553332"
"9233","100","0.5","319","ASE1","0.44","5.47056242303928","2.77509936222972","2.90735183953361"
"9234","100","0.5","320","AASE","0.01","6.76465003539118","4.47473343533188","6.99405937053649"
"9235","100","0.5","320","OMNI","0.02","6.00738726933178","4.33998405993085","7.01287737749715"
"9236","100","0.5","320","ALS","0.04","5.83051764483073","4.30828125655817","6.85360623530951"
"9237","100","0.5","320","JE","0.26","4.92682394247398","1.84785084971973","5.64001774711849"
"9238","100","0.5","320","RASE","0.06","5.06583352976622","3.80292465203559","7.37800090682676"
"9239","100","0.5","320","MASE","0.2","6.13567055598501","4.81662572388346","3.35776717208916"
"9240","100","0.5","320","ASE1","0.49","3.24898283437881","2.97302610928649","3.53715931927558"
"9241","100","0.5","321","AASE","0.3","6.16946495037505","1.13556895234631","5.56940157882227"
"9242","100","0.5","321","OMNI","0.22","5.51212650740031","1.66164463897293","6.28315942348702"
"9243","100","0.5","321","ALS","0.27","5.51007783156029","0.979838331988996","6.0010499933898"
"9244","100","0.5","321","JE","0.32","5.95277780857252","1.52275255888472","6.59819882916043"
"9245","100","0.5","321","RASE","0.34","5.67832452755757","0.7363034552681","5.87819177450149"
"9246","100","0.5","321","MASE","0.34","3.01047989922242","1.76700336185916","5.98226153205825"
"9247","100","0.5","321","ASE1","0.38","4.15150078669577","2.77180997535947","6.63064567544016"
"9248","100","0.5","322","AASE","0.19","6.6066497037514","7.92769984297957","2.2825231702069"
"9249","100","0.5","322","OMNI","0.1","6.75615071737531","7.64506835766795","2.49655309636149"
"9250","100","0.5","322","ALS","0.07","7.05088542017617","7.99535778559112","3.44361228369543"
"9251","100","0.5","322","JE","0.17","1.39438735122652","5.62151111866483","7.83305718591852"
"9252","100","0.5","322","RASE","0.22","8.17347683877789","6.41661656060739","1.15499825640427"
"9253","100","0.5","322","MASE","0.17","5.16055323318095","6.9883648545012","1.36166362921156"
"9254","100","0.5","322","ASE1","0.31","3.55932465444257","3.62561492161086","3.03915723067563"
"9255","100","0.5","323","AASE","0.12","5.18301728180774","3.01688112398358","4.61437040560993"
"9256","100","0.5","323","OMNI","0.14","6.30569439106481","2.82794887503077","4.56335321396287"
"9257","100","0.5","323","ALS","0.1","5.67730236170703","3.3977663086708","4.67360256223254"
"9258","100","0.5","323","JE","0.35","5.74416576614844","3.02329463376019","4.99240435090812"
"9259","100","0.5","323","RASE","0.27","5.4051270964358","2.17275362919752","4.11806364136571"
"9260","100","0.5","323","MASE","0.46","6.77961286742139","3.18133887946734","1.74301770137651"
"9261","100","0.5","323","ASE1","0.36","3.59524235105547","7.60395387304932","2.5202898895333"
"9262","100","0.5","324","AASE","0.1","5.98676370098779","4.58389205935902","3.23602803174937"
"9263","100","0.5","324","OMNI","0.33","2.14142785318358","3.69683514927208","5.88617062593035"
"9264","100","0.5","324","ALS","0.15","6.09847290492159","4.6971238341003","3.50185499456558"
"9265","100","0.5","324","JE","0.43","3.0659005075489","2.41657570606479","6.09021184605025"
"9266","100","0.5","324","RASE","0.22","5.23824856887382","5.02862396552266","3.36368738886318"
"9267","100","0.5","324","MASE","0.44","2.87109265872828","1.5608990773021","5.18031997636681"
"9268","100","0.5","324","ASE1","0.27","3.88470907876549","4.0621302951128","2.86959757414573"
"9269","100","0.5","325","AASE","0.19","2.18355047553498","6.46562882565064","6.21797229165059"
"9270","100","0.5","325","OMNI","0.15","2.79839966572936","6.60126079588756","5.48630605262253"
"9271","100","0.5","325","ALS","0.14","3.04596127215225","7.14333142632009","5.27784668100343"
"9272","100","0.5","325","JE","0.32","2.6262432346343","7.94507808903646","5.72015567581396"
"9273","100","0.5","325","RASE","0.28","2.26673647529373","5.62903233333514","5.68661167471879"
"9274","100","0.5","325","MASE","0.3","2.45153274176998","5.21550644938964","4.0555178861208"
"9275","100","0.5","325","ASE1","0.37","3.03382749065364","4.31716840363677","3.46455761759501"
"9276","100","0.5","326","AASE","0.24","6.57050770895135","2.21687404130186","6.05641263497147"
"9277","100","0.5","326","OMNI","0.23","6.89288577690897","2.324290810342","6.20759698842444"
"9278","100","0.5","326","ALS","0.29","3.47982868768328","6.30511460243845","5.89017130494088"
"9279","100","0.5","326","JE","0.27","6.30619715143508","2.51920351371591","6.02277815541199"
"9280","100","0.5","326","RASE","0.13","3.11426783302816","6.8745313125478","5.99913673854459"
"9281","100","0.5","326","MASE","0.24","2.67953454188276","4.88591602694534","5.23135109205902"
"9282","100","0.5","326","ASE1","0.32","3.68498443946694","3.77745813913533","2.89171416914662"
"9283","100","0.5","327","AASE","0.14","3.25285814675588","4.9636960567287","7.12518836624023"
"9284","100","0.5","327","OMNI","0.13","2.89202869666556","5.21353204836697","5.56871561901829"
"9285","100","0.5","327","ALS","0.22","2.78144961902298","4.95877827295922","6.49308894605109"
"9286","100","0.5","327","JE","0.35","3.30665262324882","5.06626442306902","5.47901609014831"
"9287","100","0.5","327","RASE","0.35","2.95905328770187","4.97868409628396","5.93344159568153"
"9288","100","0.5","327","MASE","0.24","1.87476451633096","4.57608815095472","4.96656136515386"
"9289","100","0.5","327","ASE1","0.31","3.07414199627477","3.99895790805515","3.8775108511488"
"9290","100","0.5","328","AASE","0.18","5.19574753068847","3.37795044959199","4.83631679824317"
