"","node_id","graph","method","c","average_mse","average_estimate","average_bias","empirical_var","theo_bias","theo_var","theo_mse"
"6208","37","Graph 1","Abar",0.45254833995939,0.0144457989469303,0.600154414503143,-0.106952366683404,0.00301000020795692,-0.104498214213054,0.00292640291745182,0.0138462796911691
"6209","37","Graph 1","Abar",0.509116882454314,0.0126245254793424,0.608489240913348,-0.0986175402731996,0.00290200823804431,-0.0928761888081,0.00291401180610986,0.0115399982536277
"6210","37","Graph 1","Abar",0.565685424949238,0.0103411966783564,0.621315966325547,-0.0857908148610011,0.00298411688072258,-0.0814700205679682,0.00289229691519483,0.00952966116654
"6211","37","Graph 1","Abar",0.622253967444162,0.00801384322937767,0.634864184337008,-0.0722425968495394,0.00279764807789048,-0.0702681109873828,0.00286223361471337,0.00779984103644852
"6212","37","Graph 1","Abar",0.678822509939086,0.0069318746970262,0.641524413246717,-0.0655823679398305,0.00263346117360451,-0.0592598644810874,0.00282466581286636,0.0063363973511832
"6213","37","Graph 1","Abar",0.735391052434009,0.00543915748992935,0.653859366774637,-0.053247414411911,0.00260647682520076,-0.0484355710152646,0.00278032738235149,0.00512633192192623
"6214","37","Graph 1","Abar",0.791959594928933,0.00436446495086806,0.667054212684106,-0.0400525685024416,0.00276301972695224,-0.0377863058294632,0.00272985952835542,0.00415766443659315
"6215","37","Graph 1","Abar",0.848528137423857,0.003290318529603,0.676564355830953,-0.0305424253555951,0.00235983862162253,-0.027303843302366,0.00267382496758066,0.00341932482666082
"6216","37","Graph 1","Abar",0.905096679918781,0.00305288027859,0.685420071753448,-0.0216867094330996,0.00258515206461893,-0.0169805825969742,0.00261271958114278,0.00290105976647545
"6217","37","Graph 1","Abar",0.961665222413705,0.00243640400138832,0.699368422754797,-0.00773835843175079,0.00237890071088095,-0.00680948317417753,0.00254698205125993,0.00259335111235934
"6218","37","Graph 1","Abar",1.01823376490863,0.00240290179989224,0.709477780899583,0.00237099971303552,0.00239967984009312,0.00321599138037298,0.00247700187731696,0.00248734447787559
"6219","37","Graph 1","Abar",1.07480230740355,0.00249855639433943,0.714259026662955,0.00715224547640764,0.00244985163061524,0.0131019224896079,0.00240312608060348,0.00257478645352717
"6220","37","Graph 1","Abar",1.13137084989848,0.00262841789619042,0.724167032006002,0.0170602508194544,0.00233970544361134,0.0228539797277765,0.00232566484135245,0.00284796923075007
"6221","37","Graph 1","Abar",1.1879393923934,0.00273366208638539,0.734162234187293,0.0270554530007454,0.00200366821752737,0.0324774588418281,0.00224489626131465,0.00329968159413729
"6222","37","Graph 1","Abar",1.24450793488832,0.00367371629392106,0.745102904200023,0.037996123013475,0.00223224317303897,0.0419773153754345,0.00216107040614359,0.00392316541227228
"6223","37","Graph 1","Abar",1.30107647738325,0.00440090057593561,0.755527030531672,0.0484202493451249,0.00205843846775931,0.0513581945017251,0.00207441275152422,0.00471207689400124
"6224","37","Graph 1","Abar",1.35764501987817,0.00533241309787514,0.764987228009478,0.0578804468229305,0.00198425122467774,0.0606244575744807,0.00198512713319018,0.00566045198939019
"6225","37","Graph 1","Abar",1.4142135623731,0.00627256691300451,0.77181640293779,0.0647096217512422,0.00208731908490057,0.0697802058284712,0.00189339828220179,0.00676267540766559
